zip,city
02310,MONTREUIL AUX LIONS
70230,COGNIERES
68310,WITTELSHEIM
54260,LONGUYON
66130,PRUNET ET BELPUIG
02610,MOY DE L AISNE
70000,COLOMBE LES VESOUL
68130,ZAESSINGUE
54260,LONGUYON
66750,ST CYPRIEN
02880,NANTEUIL LA FOSSE
70240,COLOMBOTTE
68720,ZILLISHEIM
54710,LUDRES
66740,ST GENIS DES FONTAINES
02500,NEUVE MAISON
70120,COMBEAUFONTAINE
68230,ZIMMERBACH
54700,MAIDIERES
66300,ST JEAN LASSEILLE
02200,NOYANT ET ACONIN
70160,CONTREGLISE
69490,ANCY
54670,MALLELOY
66260,ST LAURENT DE CERDANS
02450,OISY
70000,COULEVON
69400,ARNAS
54470,MAMEY
66220,ST PAUL DE FENOUILLET
02480,OLLEZY
70400,COUTHENANS
69430,BEAUJEU
54300,MARAINVILLER
66210,SAUTO
02100,OMISSY
70100,CRESANCEY
69690,BESSENAY
54200,MENIL LA TOUR
66730,SOURNIA
02860,ORGEVAL
70400,CREVANS ET LA CHAPELLE LES GRANGES
69690,BESSENAY
54560,MERCY LE HAUT
66300,TERRATS
02390,ORIGNY STE BENOITE
70210,DAMPVALLEY ST PANCRAS
69220,CHARENTAY
54385,MINORVILLE
66350,TOULOUGES
02370,OSTEL
70210,DEMANGEVELLE
69380,CHATILLON
54760,MOIVRONS
66320,VALMANYA
02360,PARFONDEVAL
70180,DENEVRE
69440,CHAUSSAN
54170,MONT L ETROIT
66500,VILLEFRANCHE DE CONFLENT
02310,PAVANT
70310,ESMOULIERES
69440,CHAUSSAN
54100,NANCY
66320,VINCA
02480,PITHON
70110,ESPRELS
69380,LES CHERES
54450,NONHIGNY
66600,VINGRAU
02160,PONTAVERT
70310,FAUCOGNEY ET LA MER
69380,CHESSY
54700,NORROY LES PONT A MOUSSON
67220,ALBE
02320,PREMONTRE
70160,FAVERNEY
69115,CHIROUBLES
54385,NOVIANT AUX PRES
67490,ALTENHEIM
02860,PRESLES ET THIERNY
70360,FERRIERES LES SCEY
69380,CIVRIEUX D AZERGUES
54450,OGEVILLER
67260,ALTWILLER
02120,PUISIEUX ET CLANLIEU
70230,FONTENOIS LES MONTBOZON
69870,CLAVEISOLLES
54330,OGNEVILLE
67120,AVOLSHEIM
02360,RESIGNY
70800,FRANCALMONT
69220,CORCELLES EN BEAUJOLAIS
54150,OZERAILLES
67210,BERNARDSWILLER
02600,RETHEUIL
70200,FRANCHEVELLE
69470,COURS
54480,PARUX
67320,BETTWILLER
02210,ROCOURT ST MARTIN
70180,FRANCOURT
69250,CURIS AU MONT D OR
54700,PONT A MOUSSON
67600,BINDERNHEIM
02310,ROMENY SUR MARNE
70600,FRAMONT
69570,DARDILLY
54550,PONT ST VINCENT
67130,BLANCHERUPT
02590,ROUPY
70700,FRASNE LE CHATEAU
69130,ECULLY
54700,PORT SUR SEILLE
67530,BOERSCH
02000,ROYAUCOURT ET CHAILVET
70270,FRESSE
69270,FONTAINES SUR SAONE
54490,PREUTIN HIGNY
67330,BOSSELSHAUSEN
02210,ROZET ST ALBIN
70110,GEORFANS
69170,JOUX
54120,REHERREY
67330,BOUXWILLER
02260,ST ALGIS
70120,GOURGEON
69640,LACENAS
54430,REHON
67330,BOUXWILLER
02300,ST AUBIN
70400,GRANGES LA VILLE
69870,LAMURE SUR AZERGUES
54370,REMONCOURT
67112,BREUSCHWICKERSHEIM
02810,ST GENGOULPH
70170,GRATTERY
69700,LOIRE SUR RHONE
54450,REPAIX
67320,BUST
02830,ST MICHEL
70440,HAUT DU THEM CHATEAU LAMBERT
69430,MARCHAMPT
54360,ROMAIN
67730,CHATENOIS
02410,ST NICOLAS AUX BOIS
70400,HERICOURT
69380,MARCILLY D AZERGUES
54290,ST BOINGT
67160,CLEEBOURG
02300,ST PAUL AUX BOIS
70700,IGNY
69620,MOIRE
54950,ST CLEMENT
67470,CROETTWILLER
02640,ST SIMON
70500,JUSSEY
69430,DEUX GROSNES
54800,ST MARCEL
67150,DAUBENSAND
02590,SAVY
70500,LAMBREY
69860,DEUX GROSNES
54450,ST MARTIN
67430,DEHLINGEN
02200,SEPTMONTS
70230,LARIANS ET MUNANS
69460,ODENAS
54130,ST MAX
67360,DIEFFENBACH LES WOERTH
02240,SERY LES MEZIERES
70200,MAGNY JOBERT
69530,ORLIENAS
54210,ST NICOLAS DE PORT
67120,DORLISHEIM
02470,SOMMELANS
70500,MAGNY LES JUSSEY
69310,PIERRE BENITE
54170,SAULXURES LES VANNES
67117,DOSSENHEIM KOCHERSBERG
02480,SOMMETTE EAUCOURT
70200,MAGNY VERNOIS
69400,PORTE DES PIERRES DOREES
54550,SEXEY AUX FORGES
67390,ELSENHEIM
02600,SOUCY
70210,MAILLERONCOURT ST PANCRAS
69870,POULE LES ECHARMEAUX
54280,SORNEVILLE
67710,WANGENBOURG ENGENTHAL
02290,TARTIERS
70190,LA MALACHERE
69650,QUINCIEUX
54800,SPONVILLE
67710,WANGENBOURG ENGENTHAL
02700,TERGNIER
70120,MELIN
69440,RIVERIE
54260,TELLANCOURT
67710,WANGENBOURG ENGENTHAL
02700,TERGNIER
70210,MELINCOURT
69640,RIVOLET
54930,THEY SOUS VAUDEMONT
67680,EPFIG
02810,TORCY EN VALOIS
70180,MEMBREY
69510,RONTALON
54610,THEZEY ST MARTIN
67330,ERNOLSHEIM LES SAVERNE
02800,TRAVECY
70130,MERCEY SUR SAONE
69210,SAIN BEL
54470,THIAUCOURT REGNIEVILLE
67640,FEGERSHEIM
02850,TRELOU SUR MARNE
70400,MIGNAVILLERS
69460,SALLES ARBUISSONNAS EN BEAUJOLAIS
54800,THUMEREVILLE
67490,FRIEDOLSHEIM
02000,URCEL
70140,MONTAGNEY
69490,SARCEY
54570,TRONDES
67117,FURDENHEIM
02140,LA VALLEE AU BLE
70500,MONTIGNY LES CHERLIEU
69610,SOUZY
54800,TRONVILLE
67270,GEISWILLER ZOEBERSDORF
02160,VASSOGNE
70110,MONTJUSTIN ET VELOTTE
69700,BEAUVALLON
54870,UGNY
67270,GEISWILLER ZOEBERSDORF
02110,VAUX ANDIGNY
70100,MONTUREUX ET PRANTIGNY
69440,ST ANDRE LA COTE
54480,VAL ET CHATILLON
67370,GRIESHEIM SUR SOUFFEL
02400,VERDILLY
70120,LA ROCHE MOREY
69790,ST BONNET DES BRUYERES
54370,VALHEY
67110,GUNDERSHOFFEN
02120,GRAND VERLY
70100,NANTILLY
69930,ST CLEMENT LES PLACES
54910,VALLEROY
67320,GUNGWILLER
02340,VIGNEUX HOCQUET
70000,NAVENNE
69870,ST CYR LE CHATOUX
54830,VALLOIS
67117,HANDSCHUHEIM
02210,VILLEMONTOIRE
70130,NEUVELLE LES LA CHARITE
69560,ST CYR SUR LE RHONE
54890,VANDELAINVILLE
67390,HEIDOLSHEIM
02240,VILLERS LE SEC
70500,OUGE
69460,ST ETIENNE DES OULLIERES
54115,VANDELEVILLE
67150,HINDISHEIM
02130,VILLERS SUR FERE
70200,PALANTE
69190,ST FONS
54740,VAUDEVILLE
67270,HOCHFELDEN
02310,VILLIERS ST DENIS
70190,PERROUSE
69110,STE FOY LES LYON
54700,VILCEY SUR TREY
67800,HOENHEIM
02340,VINCY REUIL ET MAGNY
70140,PESMES
69650,ST GERMAIN AU MONT D OR
54380,VILLE AU VAL
67640,ICHTRATZHEIM
02140,VOHARIES
70210,POLAINCOURT ET CLAIREFONTAINE
69640,ST JULIEN
54210,VILLE EN VERMOIS
67370,NEUGARTHEIM ITTLENHEIM
03120,ARFEUILLES
70240,POMOY
69640,ST JULIEN
54700,VILLERS SOUS PRENY
67260,KESKASTEL
03420,ARPHEUILLES ST PRIEST
70130,LA ROMAINE
69220,ST LAGER
54290,VIRECOURT
67840,KILSTETT
03460,BAGNEUX
70130,LA ROMAINE
69440,CHABANIERE
54123,VITERNE
67170,KRAUTWILLER
03500,BAYET
70170,PORT SUR SAONE
69870,ST NIZIER D AZERGUES
54800,XONVILLE
67170,KRIEGSHEIM
03390,BEAUNE D ALLIER
70100,POYANS
69210,ST PIERRE LA PALUD
55170,ANCERVILLE
67240,KURTZENHOUSE
03120,BILLEZOIS
70170,PROVENCHERE
69270,ST ROMAIN AU MONT D OR
55800,ANDERNAY
67520,KUTTOLSHEIM
03800,BIOZAT
70160,PURGEROT
69590,ST SYMPHORIEN SUR COISE
55300,APREMONT LA FORET
67510,LEMBACH
03130,LE BOUCHAUD
70000,QUINCEY
69240,THIZY LES BOURGS
55120,AUTRECOURT SUR AIRE
67490,LITTENHEIM
03110,BROUT VERNET
70280,RADDON ET CHAPENDU
69770,VILLECHENEVE
55000,BAR LE DUC
67290,LOHR
03600,LA CELLE
70180,ROCHE ET RAUCOURT
69640,VILLE SUR JARNIOUX
55170,BAUDONVILLIERS
67390,MACKENHEIM
03500,CESSET
70250,RONCHAMP
69390,VOURLES
55250,BEAUSITE
67700,MAENNOLSHEIM
03170,CHAMBLET
70500,ROSIERES SUR MANCE
69970,CHAPONNAY
55430,BELLEVILLE SUR MEUSE
67270,MELSHEIM
03380,LA CHAPELAUDE
70110,ST FERJEUX
69320,FEYZIN
55260,BELRAIN
67190,MOLLKIRCH
03300,LA CHAPELLE
70500,ST MARCEL
69720,ST LAURENT DE MURE
55270,BETHINCOURT
67120,MOLSHEIM
03230,LA CHAPELLE AUX CHASSES
70310,STE MARIE EN CHANOIS
69360,ST SYMPHORIEN D OZON
55000,BEUREY SUR SAULX
67360,MORSBRONN LES BAINS
03140,CHARROUX
70110,ST SULPICE
69580,SATHONAY VILLAGE
55100,BEZONVAUX
67130,NEUVILLER LA ROCHE
03250,CHATEL MONTAGNE
70140,SAUVIGNEY LES PESMES
69360,SEREZIN DU RHONE
55130,BONNET
67110,NIEDERBRONN LES BAINS
03120,CHATELUS
70240,SERVIGNEY
69360,SIMANDRES
55160,BONZEE
67630,NIEDERLAUTERBACH
03210,CHATILLON
70130,SEVEUX MOTEY
69125,COLOMBIER SAUGNIEU
55100,BRAS SUR MEUSE
67160,SEEBACH
03440,CHAVENON
70130,SOING CUBRY CHARENTENAY
69001,LYON 01
55000,BRILLON EN BARROIS
67160,SEEBACH
03330,CHIRAT L EGLISE
70190,SORANS LES BREUREY
69004,LYON 04
55140,BUREY EN VAUX
67510,OBERSTEINBACH
03110,COGNAT LYONNE
70150,TROMAREY
69005,LYON 05
55100,CHARNY SUR MEUSE
67150,OSTHOUSE
03000,COULANDON
70210,VAUVILLERS
69006,LYON 06
55100,CHATTANCOURT
67700,OTTERSTHAL
03320,COULEUVRE
70700,VAUX LE MONCELOT
70200,ADELANS ET LE VAL DE BITHAINE
55150,CHAUMONT DEVANT DAMVILLERS
67700,OTTERSWILLER
03300,CREUZIER LE VIEUX
70000,VELLE LE CHATEL
70210,AMBIEVILLERS
55270,CIERGES SOUS MONTFAUCON
67320,OTTWILLER
03300,CUSSET
70700,VELLEMOZ
70100,APREMONT
55120,LE CLAON
67350,VAL DE MODER
03120,DROITURIER
70700,VELLOREILLE LES CHOYE
70120,ARBECEY
55110,CLERY LE PETIT
67320,PFALZWEYER
03330,ECHASSIERES
70200,LA VERGENNE
70600,ARGILLIERES
55160,COMBRES SOUS LES COTES
67110,REICHSHOFFEN
03140,FLEURIEL
70400,VERLANS
70200,ARPENANS
55200,COMMERCY
67110,REICHSHOFFEN
03400,GENNETINES
70160,LA VILLEDIEU EN FONTENETTE
70100,ARSANS
55000,LES HAUTS DE CHEE
67250,RETSCHWILLER
03210,GIPCY
70310,LA VOIVRE
70500,AUGICOURT
55260,COURCELLES EN BARROIS
67440,REUTENBOURG
03360,ISLE ET BARDAIS
70200,VOUHENANS
70700,AUTOREILLE
55170,COUSANCES LES FORGES
67320,REXINGEN
03220,JALIGNY SUR BESBRE
70150,VREGILLE
70200,LES AYNANS
55400,DIEPPE SOUS DOUAUMONT
67390,RICHTOLSHEIM
03250,LAPRUGNE
71370,L ABERGEMENT STE COLOMBE
70800,BASSIGNEY
55160,DOMMARTIN LA MONTAGNE
67690,RITTERSHOFFEN
03360,LETELON
71460,AMEUGNY
70100,BEAUJEU ST VALLIER PIERREJUX QUITTEUR
55100,ESNES EN ARGONNE
67230,SAND
03130,LIERNOLLES
71540,BARNAY
70300,BETONCOURT LES BROTTE
55400,ETAIN
67700,SAVERNE
03320,LIMOISE
71120,BARON
70700,BONNEVENT VELLOREILLE
55150,ETRAYE
67470,SCHAFFHOUSE PRES SELTZ
03350,LOUROUX BOURBONNAIS
71220,BEAUBERY
70110,BOREY
55400,GINCREY
67310,SCHARRACHBERGHEIM IRMSTETT
03210,MARIGNY
71580,BEAUREPAIRE EN BRESSE
70500,BOUGEY
55400,GRIMAUCOURT EN WOEVRE
67240,SCHIRRHOFFEN
03360,MEAULNE VITRAY
71620,BEY
70230,BOUHANS LES MONTBOZON
55000,HAIRONVILLE
67390,SCHOENAU
03470,MONETAY SUR LOIRE
71460,BISSY SUR FLEY
70800,BOULIGNEY
55210,HANNONVILLE SOUS LES COTES
67600,SELESTAT
03130,MONTCOMBROUX LES MINES
71250,BLANOT
70800,BOURGUIGNON LES CONFLANS
55400,HERMEVILLE EN WOEVRE
67160,SIEGEN
03500,MONTORD
71460,BONNAY
70300,BROTTE LES LUXEUIL
55220,LES TROIS DOMAINES
67320,SIEWILLER
03390,MURAT
71330,BOUHANS
70280,LA BRUYERE
55200,GEVILLE
67620,SOUFFLENHEIM
03190,NASSIGNY
71320,LA BOULAYE
70500,CENDRECOURT
55300,LAHAYVILLE
67250,SOULTZ SOUS FORETS
03310,NERIS LES BAINS
71460,BRESSE SUR GROSNE
70300,LA CHAPELLE LES LUXEUIL
55100,LANDRECOURT LEMPIRE
67310,TRAENHEIM
03340,NEUILLY LE REAL
71670,LE BREUIL
70100,CHARGEY LES GRAY
55190,LANEUVILLE AU RUPT
67220,TRIEMBACH AU VAL
03210,NOYANT D ALLIER
71460,BURZY
70170,CHARGEY LES PORT
55260,LAVALLEE
67470,TRIMBACH
03320,POUZY MESANGY
71530,CHAMPFORGEUIL
70120,CHARMES ST VALBERT
55260,LIGNIERES SUR AIRE
67550,VENDENHEIM
03190,REUGNY
21340,CHANGE
70360,CHASSEY LES SCEY
55250,LISLE EN BARROIS
67170,WAHLENHEIM
03370,ST ELOY D ALLIER
71460,CHAPAIZE
70190,CHAUX LA LOTIERE
55000,LOISEY
67670,WALTENHEIM SUR ZORN
03160,ST LEOPARDIN D AUGY
71130,LA CHAPELLE AU MANS
70400,CHAVANNE
55140,MAXEY SUR VAISE
67520,WANGEN
03420,ST MARCEL EN MARCILLAT
71570,LA CHAPELLE DE GUINCHAY
70150,CHENEVREY ET MOROGNE
55150,MERLES SUR LOISON
67440,WESTHOUSE MARMOUTIER
03230,ST MARTIN DES LAIS
71520,LA CHAPELLE DU MONT DE FRANCE
70800,CONFLANS SUR LANTERNE
55800,MOGNEVILLE
67290,WINGEN SUR MODER
03160,ST PLAISIR
71320,CHARBONNAT
70300,LA CORBIERE
55150,MOIREY FLABAS CREPION
67170,WINGERSHEIM LES QUATRE BANS
03500,ST POURCAIN SUR SIOULE
71260,CHARBONNIERES
70200,LA COTE
55290,MONTIERS SUR SAULX
67370,WINTZENHEIM KOCHERSBERG
03370,ST SAUVIER
71270,CHARETTE VARENNES
70700,CUGNEY
55500,CHANTERAINE
67670,WITTERSHEIM
03220,SORBIER
71170,CHASSIGNY SOUS DUN
70200,DAMBENOIT LES COLOMBE
55000,VAL D ORNAIN
67370,WIWERSHEIM
03140,TARGET
71310,LA CHAUX
70230,DAMPIERRE SUR LINOTTE
55500,NAIX AUX FORGES
67202,WOLFISHEIM
03410,TEILLET ARGENTY
71960,CHEVAGNY LES CHEVRIERES
70180,DAMPIERRE SUR SALON
55500,NANT LE GRAND
68600,ALGOLSHEIM
03420,TERJAT
71220,CHEVAGNY SUR GUYE
70180,DELAIN
55270,NANTILLOIS
68280,ANDOLSHEIM
03240,LE THEIL
71520,NAVOUR SUR GROSNE
70000,ECHENOZ LE SEC
55800,NETTANCOURT
68280,APPENWIHR
03460,TREVOL
71460,CORTEVAIX
70160,EQUEVILLEY
55800,NEUVILLE SUR ORNAIN
68700,ASPACH LE BAS
03140,USSEL D ALLIER
71170,COUBLANC
70150,ETUZ
55260,NICEY SUR AIRE
68210,BALSCHWILLER
03220,VAUMAS
71680,CRECHES SUR SAONE
70120,FEDRY
55120,NIXEVILLE BLERCOURT
68870,BARTENHEIM
03430,VILLEFRANCHE D ALLIER
71480,CUISEAUX
70160,FLEUREY LES FAVERNEY
55800,NOYERS AUZECOURT
68126,BENNWIHR
03430,VILLEFRANCHE D ALLIER
71130,CURDIN
70800,FLEUREY LES ST LOUP
55250,NUBECOURT
68630,BENNWIHR
03460,VILLENEUVE SUR ALLIER
71460,CURTIL SOUS BURNAND
70130,FRETIGNEY ET VELLOREILLE
55220,OSCHES
68730,BLOTZHEIM
03160,YGRANDE
71510,DENNEVY
70200,FROIDETERRE
55160,PINTHEVILLE
68650,LE BONHOMME
04260,ALLOS
71640,DRACY LE FORT
70000,FROTEY LES VESOUL
55250,PRETZ EN ARGONNE
68870,BRINCKHEIM
04240,ANNOT
71580,LE FAY
70500,GEVIGNEY ET MERCEY
55300,RAMBUCOURT
68440,BRUEBACH
04200,AUBIGNOSC
71340,FLEURY LA MONTAGNE
70700,GEZIER ET FONTENELAY
55110,REGNEVILLE SUR MEUSE
68520,BURNHAUPT LE BAS
04140,AUZET
71120,FONTENAY
70110,GOUHENANS
55250,REMBERCOURT SOMMAISNE
68700,CERNAY
04400,BARCELONNETTE
71330,FRANGY EN BRESSE
70190,GRANDVELLE ET LE PERRENOT
55800,REMENNECOURT
68480,DURMENACH
04250,BAYONS
71440,LA FRETTE
70100,GRAY LA VILLE
55600,REMOIVILLE
68420,EGUISHEIM
04250,BELLAFFAIRE
71960,FUISSE
70440,HAUT DU THEM CHATEAU LAMBERT
55290,RIBEAUCOURT
68130,EMLINGEN
04200,BEVONS
71590,GERGY
70210,HURECOURT
55140,RIGNY ST MARTIN
68720,ST BERNARD
04250,LE CAIRE
71430,GRANDVAUX
70000,LE MAGNORAY
55160,RONVAUX
68720,ST BERNARD
04120,CASTELLANE
71760,GRURY
70200,MAGNY DANIGON
55260,RAIVAL
68440,ESCHENTZWILLER
04380,LE CASTELLARD MELAN
71620,GUERFAND
70140,MALANS
55300,ROUVROIS SUR MEUSE
68640,FELDBACH
04510,LE CHAFFAUT ST JURSON
71160,LES GUERREAUX
70200,MALBOUHANS
55230,ROUVROIS SUR OTHAIN
68470,FELLERING
04160,CHATEAU ARNOUX ST AUBAN
71130,GUEUGNON
70100,MANTOCHE
55260,RUPT DEVANT ST MIHIEL
68220,FOLGENSBOURG
04200,CHATEAUNEUF VAL ST DONAT
71220,LA GUICHE
70110,MELECEY
55500,ST AMAND SUR ORNAIN
68580,FRIESEN
04270,CHATEAUREDON
71600,HAUTEFOND
70110,MOIMAY
55500,ST AUBIN SUR AIRE
68510,GEISPITZEN
05110,CLARET
71290,HUILLY SUR SEILLE
70120,MOLAY
55200,ST JULIEN SOUS LES COTES
68420,GUEBERSCHWIHR
04330,CLUMANC
71760,ISSY L EVEQUE
70210,MONTDORE
55150,ST LAURENT SUR OTHAIN
68500,GUEBWILLER
04370,COLMARS
71640,JAMBLES
70180,MONTOT
55210,ST MAURICE SOUS LES COTES
68130,HAUSGAUEN
04530,LA CONDAMINE CHATELARD
71460,JONCY
70500,MONTUREUX LES BAULAY
55230,ST PIERREVILLERS
68600,HETTENSCHLAG
04230,CRUIS
71290,JOUVENCON
70140,MOTEY BESUCHE
55100,SIVRY LA PERCHE
68720,HOCHSTATT
04300,DAUPHIN
71570,LEYNES
70700,OISELAY ET GRACHAUX
55220,LES SOUHESMES RAMPONT
68320,PORTE DU RIED
04420,DRAIX
71110,LIGNY EN BRIONNAIS
70300,ORMOICHE
55230,SPINCOURT
68970,ILLHAEUSERN
04000,ENTRAGES
71290,LOISY
70600,PIERRECOURT
55230,SPINCOURT
68320,JEBSHEIM
04320,ENTREVAUX
71540,LUCENAY L EVEQUE
70150,PIN
55230,SPINCOURT
68240,KAYSERSBERG VIGNOBLE
04120,LA GARDE
71000,MACON
70800,LA PISSEURE
55600,THONNE LE THIL
68480,KOESTLACH
04850,JAUSIERS
71340,MAILLY
70210,PONT DU BOIS
55220,TILLY SUR MEUSE
68320,KUNHEIM
04700,LURS
71460,MALAY
70190,QUENOCHE
55160,TRESAUVAUX
68220,LEYMEN
04530,VAL D ORONAYE
71300,MARIGNY
70500,RAINCOURT
55250,SEUIL D ARGONNE
68480,LUCELLE
04200,MISON
71340,MELAY
70500,RANZEVELLE
55300,TROYON
68210,MANSPACH
04500,MONTAGNAC MONTPEZAT
71640,MELLECEY
70130,RAY SUR SAONE
55220,VADELAINCOURT
68290,MASEVAUX NIEDERBRUCK
04600,MONTFORT
71470,MENETREUIL
70200,RIGNOVELLE
55300,VALBOIS
68290,MASEVAUX NIEDERBRUCK
04230,MONTLAUX
71640,MERCUREY
70190,RIOZ
55140,VAUCOULEURS
68480,MOERNACH
04170,MORIEZ
71640,MERCUREY
70230,ROCHE LINOTTE ET SORANS CORDIERS
55270,VAUQUOIS
68640,MUESPACH LE HAUT
04360,MOUSTIERS STE MARIE
71390,MONTAGNY LES BUXY
70200,ROYE
55100,DOUAUMONT VAUX
68200,MULHOUSE
04310,PEYRUIS
71710,MONTCENIS
70360,RUPT SUR SAONE
55210,VIGNEULLES LES HATTONCHATEL
68530,MURBACH
05130,PIEGUT
71270,MONT LES SEURRE
70270,ST BARTHELEMY
55160,VILLE EN WOEVRE
68960,ILLTAL
04300,PIERRERUE
71360,MORLET
70130,ST GAND
55190,VILLEROY SUR MEHOLLE
68600,OBERSAASHEIM
04860,PIERREVERT
71160,LA MOTTE ST JEAN
70200,ST GERMAIN
55220,VILLERS SUR MEUSE
68250,PFAFFENHEIM
04700,PUIMICHEL
71170,MUSSY SOUS DUN
70100,ST LOUP NANTOUARD
55120,VILLE SUR COUSANCES
68840,PULVERSHEIM
04340,MEOLANS REVEL
71240,NANTON
70400,SAULNOT
55260,VILLOTTE SUR AIRE
68220,RANSPACH LE HAUT
04340,MEOLANS REVEL
71270,NAVILLY
70400,SAULNOT
55250,WALY
68120,RICHWILLER
04340,MEOLANS REVEL
71370,OUROUX SUR SAONE
70360,SCEY SUR SAONE ET ST ALBIN
55700,WISEPPE
68640,RIESPACH
04150,REVEST DU BION
71700,OZENAY
70110,SENARGENT MIGNAFANS
55300,XIVRAY ET MARVOISIN
68800,RODEREN
04170,ST ANDRE LES ALPES
71120,OZOLLES
70440,SERVANCE MIELLIN
56400,AURAY
68740,ROGGENHOUSE
04500,STE CROIX DU VERDON
71350,PALLEAU
70130,SOING CUBRY CHARENTENAY
56230,BERRIC
68480,ROPPENTZWILLER
04870,ST MICHEL L OBSERVATOIRE
71420,PERRECY LES FORGES
70500,TARTECOURT
56310,BUBRY
68560,RUEDERBACH
04530,ST PAUL SUR UBAYE
71510,PERREUIL
70120,TINCEY ET PONTREBEAU
56220,CADEN
68520,SCHWEIGHOUSE THANN
04270,SENEZ
71160,PERRIGNY SUR LOIRE
70190,TRAITIEFONTAINE
56240,CALAN
68780,SENTHEIM
04380,THOARD
71400,LA PETITE VERRIERE
70100,LE TREMBLOIS
56340,CARNAC
25410,VILLARS ST GEORGES
04170,THORAME HAUTE
71960,PIERRECLOS
70190,TRESILLEY
56500,LA CHAPELLE NEUVE
25150,VILLARS SOUS ECOT
04400,LES THUILES
71270,PIERRE DE BRESSE
70140,VALAY
56430,CONCORET
25580,VOIRES
04240,UBRAYE
71270,PONTOUX
70160,LE VAL ST ELOI
56750,DAMGAN
25430,VYT LES BELVOIR
04250,VALAVOIRE
71220,PRESSY SOUS DONDIN
70190,VANDELANS
56250,ELVEN
26400,LA REPARA AURIPLES
05130,VENTEROL
71290,RANCY
70100,VELESMES ECHEVANNE
56410,ETEL
26560,BALLONS
04140,LE VERNET
71540,RECLESNE
70130,LA VERNOTTE
56490,EVRIGUET
26730,LA BAUME D HOSTUN
04110,VILLEMUS
71160,RIGNY SUR ARROUX
70000,VESOUL
56200,LA GACILLY
26400,BEAUFORT SUR GERVANNE
05260,ANCELLE
71220,ST ANDRE LE DESERT
70000,VILLEPAROIS
56200,LA GACILLY
26300,BEAUREGARD BARET
05350,ARVIEUX
71220,ST BONNET DE JOUX
70110,VILLERSEXEL
56920,GUELTAS
26240,BEAUSEMBLANT
05700,LA BATIE MONTSALEON
71310,ST BONNET EN BRESSE
70170,VILLERS SUR PORT
56120,HELLEAN
26170,BEAUVOISIN
05140,LA BEAUME
71460,ST CLEMENT SUR GUYE
70120,VILLERS VAUDEY
56650,INZINZAC LOCHRIST
26170,BENIVAY OLLON
05260,CHAMPOLEON
71620,ST DIDIER EN BRESSE
70500,VITREY SUR MANCE
56160,LANGOELAN
26300,BESAYES
05400,CHATEAUNEUF D OZE
71110,ST DIDIER EN BRIONNAIS
70200,VY LES LURE
56740,LOCMARIAQUER
26110,BESIGNAN
05380,CHATEAUROUX LES ALPES
71190,ST DIDIER SUR ARROUX
71380,ALLERIOT
56570,LOCMIQUELIC
26160,BONLIEU SUR ROUBION
05500,AUBESSAGNE
71490,ST EMILAND
71400,ANTULLY
56100,LORIENT
26410,BOULC
05800,AUBESSAGNE
71370,ST ETIENNE EN BRESSE
71110,ANZY LE DUC
56700,MERLEVENEZ
26190,BOUVANTE
05300,GARDE COLOMBE
71670,ST FIRMIN
71400,AUTUN
56800,MONTERTELOT
26340,BRETTE
05130,FOUILLOUSE
71260,ST GENGOUX DE SCISSE
71400,AUTUN
56430,NEANT SUR YVEL
26420,LA CHAPELLE EN VERCORS
05000,LA FREISSINOUSE
71330,ST GERMAIN DU BOIS
71500,BANTANGES
56920,NOYAL PONTIVY
26300,CHATUZANGE LE GOUBET
05800,LE GLAIZIL
71490,ST GERVAIS SUR COUCHES
71960,BERZE LE CHATEL
56400,PLOEMEL
26110,CONDORCET
05600,GUILLESTRE
71460,ST HURUGE
71960,BERZE LA VILLE
56270,PLOEMEUR
26460,CRUPIES
05130,JARJAYES
71210,ST JULIEN SUR DHEUNE
71260,BISSY LA MACONNAISE
56160,PLOERDUT
26400,DIVAJEU
05130,LETTRET
71380,ST MARCEL
71350,LES BORDES
56800,PLOERMEL
26290,DONZERE
05110,MONETIER ALLEMONT
71220,ST MARTIN DE SALENCEY
71520,BOURGVILAIN
56220,PLUHERLIN
26210,EPINOUZE
05220,LE MONETIER LES BAINS
71640,ST MARTIN SOUS MONTAIGU
71150,BOUZERON
56620,PONT SCORFF
26750,GENISSIEUX
05700,MONTCLUS
71260,ST MAURICE DE SATONNAY
71190,BRION
56170,QUIBERON
26400,GRANE
05230,MONTGARDIN
71570,ST SYMPHORIEN D ANCELLES
71390,CERSOT
56500,REGUINY
26470,GUMIANE
05150,MOYDANS
71570,ST SYMPHORIEN D ANCELLES
71140,CHALMOUX
56460,VAL D OUST
26310,JONCHERES
05700,NOSSAGE ET BENEVENT
71800,ST SYMPHORIEN DES BOIS
71100,CHALON SUR SAONE
56800,VAL D OUST
26560,LACHAU
05500,LE NOYER
71390,ST VALLERIN
71460,CHAMPAGNY SOUS UXELLES
56140,ST ABRAHAM
26310,LESCHES EN DIOIS
05000,PELLEAUTIER
71250,ST VINCENT DES PRES
71120,CHAMPLECY
56480,ST AIGNAN
26620,LUS LA CROIX HAUTE
05300,VAL BUECH MEOUGE
71260,LA SALLE
71500,LA CHAPELLE NAUDE
56150,ST BARTHELEMY
26780,MALATAVERNE
05300,VAL BUECH MEOUGE
71390,SAULES
71570,CHASSELAS
56920,ST GERAND CROIXANVEC
26210,MANTHES
05150,ST ANDRE DE ROSANS
71350,SAUNIERES
71150,CHASSEY LE CAMP
